record_id,object_id,normalized_object,impacted_objects,finding_category,risk_level,finding_name,fixed,priority_rank,level_of_effort,assigned_to,notes,exception,exception_notes,exception_proof,start_date,end_date
43,142,DATACENTERSQLCL01,HRSQLCL01;HRSQLFCI01;HRAG01;LoggingDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ProductionDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;BackupDB; HRSQLCL01;HRSQLFCI01;HRAG01;PartnerDB; FINANCESQLFCI01;FINANCESQL01;AccountsDB,Designing for Performance,Low,Validate failover cluster health and response times,N,142,Medium,ORG\charlie.stone,NULL,STIG,STIG related note for object 142,mailto:example142@example.com,2/9/2025 0:00,NULL
43,143,DATACENTERSQLFCI01,HRSQLCL01;HRSQLFCI01;HRAG01;LoggingDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ProductionDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;BackupDB; HRSQLCL01;HRSQLFCI01;HRAG01;PartnerDB; FINANCESQLFCI01;FINANCESQL01;AccountsDB,Database Indexes,Low,Validate failover cluster health and response times,N,143,High,ORG\maria.lannister,NULL,Other,Other related note for object 143,mailto:example143@example.com,2/17/2025 0:00,NULL
43,143,DATACENTERSQLFCI01,HRSQLCL01;HRSQLFCI01;HRAG01;LoggingDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ProductionDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;BackupDB; HRSQLCL01;HRSQLFCI01;HRAG01;PartnerDB; FINANCESQLFCI01;FINANCESQL01;AccountsDB,Designing for Performance,Low,Validate failover cluster health and response times,N,143,High,ORG\maria.lannister,NULL,Other,Other related note for object 143,mailto:example143@example.com,2/17/2025 0:00,NULL
43,144,DATACENTERAG01,HRSQLCL01;HRSQLFCI01;HRAG01;LoggingDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ProductionDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;BackupDB; HRSQLCL01;HRSQLFCI01;HRAG01;PartnerDB; FINANCESQLFCI01;FINANCESQL01;AccountsDB,Database Indexes,Low,Validate failover cluster health and response times,Y,144,Medium,ORG\charlie.stone,NULL,NULL,NULL,NULL,3/15/2025 0:00,6/3/2025 0:00
43,144,DATACENTERAG01,HRSQLCL01;HRSQLFCI01;HRAG01;LoggingDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ProductionDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;BackupDB; HRSQLCL01;HRSQLFCI01;HRAG01;PartnerDB; FINANCESQLFCI01;FINANCESQL01;AccountsDB,Designing for Performance,Low,Validate failover cluster health and response times,Y,144,Medium,ORG\charlie.stone,NULL,NULL,NULL,NULL,3/15/2025 0:00,6/3/2025 0:00
43,28,HRSQLCL01,HRSQLCL01;HRSQLFCI01;HRAG01;LoggingDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ProductionDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;BackupDB; HRSQLCL01;HRSQLFCI01;HRAG01;PartnerDB; FINANCESQLFCI01;FINANCESQL01;AccountsDB,Database Indexes,Low,Validate failover cluster health and response times,N,28,Low,ORG\jasmine.clark,NULL,NULL,NULL,NULL,2/13/2025 0:00,NULL
43,28,HRSQLCL01,HRSQLCL01;HRSQLFCI01;HRAG01;LoggingDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ProductionDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;BackupDB; HRSQLCL01;HRSQLFCI01;HRAG01;PartnerDB; FINANCESQLFCI01;FINANCESQL01;AccountsDB,Designing for Performance,Low,Validate failover cluster health and response times,N,28,Low,ORG\jasmine.clark,NULL,NULL,NULL,NULL,2/13/2025 0:00,NULL
43,29,HRSQLFCI01,HRSQLCL01;HRSQLFCI01;HRAG01;LoggingDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ProductionDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;BackupDB; HRSQLCL01;HRSQLFCI01;HRAG01;PartnerDB; FINANCESQLFCI01;FINANCESQL01;AccountsDB,Database Indexes,Low,Validate failover cluster health and response times,N,29,High,ORG\charlie.stone,NULL,STIG,STIG related note for object 29,mailto:example29@example.com,2/18/2025 0:00,NULL
43,29,HRSQLFCI01,HRSQLCL01;HRSQLFCI01;HRAG01;LoggingDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ProductionDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;BackupDB; HRSQLCL01;HRSQLFCI01;HRAG01;PartnerDB; FINANCESQLFCI01;FINANCESQL01;AccountsDB,Designing for Performance,Low,Validate failover cluster health and response times,N,29,High,ORG\charlie.stone,NULL,STIG,STIG related note for object 29,mailto:example29@example.com,2/18/2025 0:00,NULL
43,30,HRAG01,HRSQLCL01;HRSQLFCI01;HRAG01;LoggingDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ProductionDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;BackupDB; HRSQLCL01;HRSQLFCI01;HRAG01;PartnerDB; FINANCESQLFCI01;FINANCESQL01;AccountsDB,Database Indexes,Low,Validate failover cluster health and response times,N,30,Low,ORG\maria.lannister,NULL,STIG,STIG related note for object 30,mailto:example30@example.com,2/18/2025 0:00,NULL
43,30,HRAG01,HRSQLCL01;HRSQLFCI01;HRAG01;LoggingDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ProductionDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;BackupDB; HRSQLCL01;HRSQLFCI01;HRAG01;PartnerDB; FINANCESQLFCI01;FINANCESQL01;AccountsDB,Designing for Performance,Low,Validate failover cluster health and response times,N,30,Low,ORG\maria.lannister,NULL,STIG,STIG related note for object 30,mailto:example30@example.com,2/18/2025 0:00,NULL
43,145,FINANCESQLFCI01,HRSQLCL01;HRSQLFCI01;HRAG01;LoggingDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ProductionDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;BackupDB; HRSQLCL01;HRSQLFCI01;HRAG01;PartnerDB; FINANCESQLFCI01;FINANCESQL01;AccountsDB,Database Indexes,Low,Validate failover cluster health and response times,N,145,Low,ORG\charlie.stone,NULL,Other,Other related note for object 145,mailto:example145@example.com,3/21/2025 0:00,NULL
43,145,FINANCESQLFCI01,HRSQLCL01;HRSQLFCI01;HRAG01;LoggingDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ProductionDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;BackupDB; HRSQLCL01;HRSQLFCI01;HRAG01;PartnerDB; FINANCESQLFCI01;FINANCESQL01;AccountsDB,Designing for Performance,Low,Validate failover cluster health and response times,N,145,Low,ORG\charlie.stone,NULL,Other,Other related note for object 145,mailto:example145@example.com,3/21/2025 0:00,NULL
43,675,FINANCESQL01,HRSQLCL01;HRSQLFCI01;HRAG01;LoggingDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ProductionDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;BackupDB; HRSQLCL01;HRSQLFCI01;HRAG01;PartnerDB; FINANCESQLFCI01;FINANCESQL01;AccountsDB,Database Indexes,Low,Validate failover cluster health and response times,N,675,Low,ORG\jasmine.clark,Sample note for object 675,Other,Other related note for object 675,mailto:example675@example.com,2/25/2025 0:00,NULL
43,675,FINANCESQL01,HRSQLCL01;HRSQLFCI01;HRAG01;LoggingDB; RESEARCHSQLCL01;RESEARCHSQLFCI01;RESEARCHAG01;ProductionDB; DATACENTERSQLCL01;DATACENTERSQLFCI01;DATACENTERAG01;BackupDB; HRSQLCL01;HRSQLFCI01;HRAG01;PartnerDB; FINANCESQLFCI01;FINANCESQL01;AccountsDB,Designing for Performance,Low,Validate failover cluster health and response times,N,675,Low,ORG\jasmine.clark,Sample note for object 675,Other,Other related note for object 675,mailto:example675@example.com,2/25/2025 0:00,NULL
44,146,LOGISTICSQLFCI01,LOGISTICSQLFCI01;LOGISTICSQL01;SecurityDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;EmployeeDB; LEGALSQL01;LEGALSQL01;HQDB,Security Compliance,Critical,Enforce password policies and security standards,Y,146,Low,ORG\maria.lannister,Sample note for object 146,STIG,STIG related note for object 146,mailto:example146@example.com,3/9/2025 0:00,4/20/2025 0:00
44,146,LOGISTICSQLFCI01,LOGISTICSQLFCI01;LOGISTICSQL01;SecurityDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;EmployeeDB; LEGALSQL01;LEGALSQL01;HQDB,User Permissions,Critical,Enforce password policies and security standards,Y,146,Low,ORG\maria.lannister,Sample note for object 146,STIG,STIG related note for object 146,mailto:example146@example.com,3/9/2025 0:00,4/20/2025 0:00
44,147,LOGISTICSQL01,LOGISTICSQLFCI01;LOGISTICSQL01;SecurityDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;EmployeeDB; LEGALSQL01;LEGALSQL01;HQDB,Security Compliance,Critical,Enforce password policies and security standards,N,147,Low,ORG\maria.lannister,Sample note for object 147,Org Policy,Org Policy related note for object 147,mailto:example147@example.com,2/4/2025 0:00,NULL
44,147,LOGISTICSQL01,LOGISTICSQLFCI01;LOGISTICSQL01;SecurityDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;EmployeeDB; LEGALSQL01;LEGALSQL01;HQDB,User Permissions,Critical,Enforce password policies and security standards,N,147,Low,ORG\maria.lannister,Sample note for object 147,Org Policy,Org Policy related note for object 147,mailto:example147@example.com,2/4/2025 0:00,NULL
44,121,HEADQUARTERSQLCL01,LOGISTICSQLFCI01;LOGISTICSQL01;SecurityDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;EmployeeDB; LEGALSQL01;LEGALSQL01;HQDB,Security Compliance,Critical,Enforce password policies and security standards,N,121,High,ORG\charlie.stone,NULL,Org Policy,Org Policy related note for object 121,mailto:example121@example.com,2/19/2025 0:00,NULL
44,121,HEADQUARTERSQLCL01,LOGISTICSQLFCI01;LOGISTICSQL01;SecurityDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;EmployeeDB; LEGALSQL01;LEGALSQL01;HQDB,User Permissions,Critical,Enforce password policies and security standards,N,121,High,ORG\charlie.stone,NULL,Org Policy,Org Policy related note for object 121,mailto:example121@example.com,2/19/2025 0:00,NULL
44,122,HEADQUARTERSQLFCI01,LOGISTICSQLFCI01;LOGISTICSQL01;SecurityDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;EmployeeDB; LEGALSQL01;LEGALSQL01;HQDB,Security Compliance,Critical,Enforce password policies and security standards,N,122,High,ORG\jasmine.clark,Sample note for object 122,STIG,STIG related note for object 122,mailto:example122@example.com,2/13/2025 0:00,NULL
44,122,HEADQUARTERSQLFCI01,LOGISTICSQLFCI01;LOGISTICSQL01;SecurityDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;EmployeeDB; LEGALSQL01;LEGALSQL01;HQDB,User Permissions,Critical,Enforce password policies and security standards,N,122,High,ORG\jasmine.clark,Sample note for object 122,STIG,STIG related note for object 122,mailto:example122@example.com,2/13/2025 0:00,NULL
44,123,HEADQUARTERAG01,LOGISTICSQLFCI01;LOGISTICSQL01;SecurityDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;EmployeeDB; LEGALSQL01;LEGALSQL01;HQDB,Security Compliance,Critical,Enforce password policies and security standards,N,123,High,ORG\jasmine.clark,NULL,NULL,NULL,NULL,3/28/2025 0:00,NULL
44,123,HEADQUARTERAG01,LOGISTICSQLFCI01;LOGISTICSQL01;SecurityDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;EmployeeDB; LEGALSQL01;LEGALSQL01;HQDB,User Permissions,Critical,Enforce password policies and security standards,N,123,High,ORG\jasmine.clark,NULL,NULL,NULL,NULL,3/28/2025 0:00,NULL
44,126,LEGALSQL01,LOGISTICSQLFCI01;LOGISTICSQL01;SecurityDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;EmployeeDB; LEGALSQL01;LEGALSQL01;HQDB,Security Compliance,Critical,Enforce password policies and security standards,N,126,High,ORG\jasmine.clark,Sample note for object 126,Org Policy,Org Policy related note for object 126,mailto:example126@example.com,3/13/2025 0:00,NULL
44,126,LEGALSQL01,LOGISTICSQLFCI01;LOGISTICSQL01;SecurityDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;EmployeeDB; LEGALSQL01;LEGALSQL01;HQDB,User Permissions,Critical,Enforce password policies and security standards,N,126,High,ORG\jasmine.clark,Sample note for object 126,Org Policy,Org Policy related note for object 126,mailto:example126@example.com,3/13/2025 0:00,NULL
44,126,LEGALSQL01,LOGISTICSQLFCI01;LOGISTICSQL01;SecurityDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;EmployeeDB; LEGALSQL01;LEGALSQL01;HQDB,Security Compliance,Critical,Enforce password policies and security standards,N,126,High,ORG\jasmine.clark,Sample note for object 126,Org Policy,Org Policy related note for object 126,mailto:example126@example.com,3/13/2025 0:00,NULL
44,126,LEGALSQL01,LOGISTICSQLFCI01;LOGISTICSQL01;SecurityDB; HEADQUARTERSQLCL01;HEADQUARTERSQLFCI01;HEADQUARTERAG01;EmployeeDB; LEGALSQL01;LEGALSQL01;HQDB,User Permissions,Critical,Enforce password policies and security standards,N,126,High,ORG\jasmine.clark,Sample note for object 126,Org Policy,Org Policy related note for object 126,mailto:example126@example.com,3/13/2025 0:00,NULL
45,119,MARKETINGSQL01,MARKETINGSQL01;MARKETINGSQL01;SecurityDB; SECURITYSQL01;SECURITYSQL01;ProductionDB,Capacity Management,Medium,Disable and enforce unencrypted SMB passwords,N,119,High,ORG\charlie.stone,NULL,Org Policy,Org Policy related note for object 119,mailto:example119@example.com,2/10/2025 0:00,NULL
45,119,MARKETINGSQL01,MARKETINGSQL01;MARKETINGSQL01;SecurityDB; SECURITYSQL01;SECURITYSQL01;ProductionDB,Database Files,Medium,Disable and enforce unencrypted SMB passwords,N,119,High,ORG\charlie.stone,NULL,Org Policy,Org Policy related note for object 119,mailto:example119@example.com,2/10/2025 0:00,NULL
45,119,MARKETINGSQL01,MARKETINGSQL01;MARKETINGSQL01;SecurityDB; SECURITYSQL01;SECURITYSQL01;ProductionDB,Capacity Management,Medium,Disable and enforce unencrypted SMB passwords,N,119,High,ORG\charlie.stone,NULL,Org Policy,Org Policy related note for object 119,mailto:example119@example.com,2/10/2025 0:00,NULL
45,119,MARKETINGSQL01,MARKETINGSQL01;MARKETINGSQL01;SecurityDB; SECURITYSQL01;SECURITYSQL01;ProductionDB,Database Files,Medium,Disable and enforce unencrypted SMB passwords,N,119,High,ORG\charlie.stone,NULL,Org Policy,Org Policy related note for object 119,mailto:example119@example.com,2/10/2025 0:00,NULL
45,513,SECURITYSQL01,MARKETINGSQL01;MARKETINGSQL01;SecurityDB; SECURITYSQL01;SECURITYSQL01;ProductionDB,Capacity Management,Medium,Disable and enforce unencrypted SMB passwords,N,513,Low,ORG\maria.lannister,NULL,STIG,STIG related note for object 513,mailto:example513@example.com,3/8/2025 0:00,NULL
45,513,SECURITYSQL01,MARKETINGSQL01;MARKETINGSQL01;SecurityDB; SECURITYSQL01;SECURITYSQL01;ProductionDB,Database Files,Medium,Disable and enforce unencrypted SMB passwords,N,513,Low,ORG\maria.lannister,NULL,STIG,STIG related note for object 513,mailto:example513@example.com,3/8/2025 0:00,NULL
45,513,SECURITYSQL01,MARKETINGSQL01;MARKETINGSQL01;SecurityDB; SECURITYSQL01;SECURITYSQL01;ProductionDB,Capacity Management,Medium,Disable and enforce unencrypted SMB passwords,N,513,Low,ORG\maria.lannister,NULL,STIG,STIG related note for object 513,mailto:example513@example.com,3/8/2025 0:00,NULL
45,513,SECURITYSQL01,MARKETINGSQL01;MARKETINGSQL01;SecurityDB; SECURITYSQL01;SECURITYSQL01;ProductionDB,Database Files,Medium,Disable and enforce unencrypted SMB passwords,N,513,Low,ORG\maria.lannister,NULL,STIG,STIG related note for object 513,mailto:example513@example.com,3/8/2025 0:00,NULL
46,51,HRSQLCL01,HRSQLCL01;HRSQLFCI01;HRAG01;OpsDB; LEGALSQL01;LEGALSQL01;LoggingDB; FINANCESQLFCI01;FINANCESQL02;InventoryDB; MARKETINGSQL01;MARKETINGSQL01;InventoryDB,Capacity Management,Medium,Review database security and access permissions,N,51,Medium,ORG\maria.lannister,NULL,NULL,NULL,NULL,3/3/2025 0:00,NULL
46,51,HRSQLCL01,HRSQLCL01;HRSQLFCI01;HRAG01;OpsDB; LEGALSQL01;LEGALSQL01;LoggingDB; FINANCESQLFCI01;FINANCESQL02;InventoryDB; MARKETINGSQL01;MARKETINGSQL01;InventoryDB,Database Files,Medium,Review database security and access permissions,N,51,Medium,ORG\maria.lannister,NULL,NULL,NULL,NULL,3/3/2025 0:00,NULL
46,52,HRSQLFCI01,HRSQLCL01;HRSQLFCI01;HRAG01;OpsDB; LEGALSQL01;LEGALSQL01;LoggingDB; FINANCESQLFCI01;FINANCESQL02;InventoryDB; MARKETINGSQL01;MARKETINGSQL01;InventoryDB,Capacity Management,Medium,Review database security and access permissions,N,52,Low,ORG\maria.lannister,NULL,STIG,STIG related note for object 52,mailto:example52@example.com,2/4/2025 0:00,NULL
46,52,HRSQLFCI01,HRSQLCL01;HRSQLFCI01;HRAG01;OpsDB; LEGALSQL01;LEGALSQL01;LoggingDB; FINANCESQLFCI01;FINANCESQL02;InventoryDB; MARKETINGSQL01;MARKETINGSQL01;InventoryDB,Database Files,Medium,Review database security and access permissions,N,52,Low,ORG\maria.lannister,NULL,STIG,STIG related note for object 52,mailto:example52@example.com,2/4/2025 0:00,NULL
46,53,HRAG01,HRSQLCL01;HRSQLFCI01;HRAG01;OpsDB; LEGALSQL01;LEGALSQL01;LoggingDB; FINANCESQLFCI01;FINANCESQL02;InventoryDB; MARKETINGSQL01;MARKETINGSQL01;InventoryDB,Capacity Management,Medium,Review database security and access permissions,N,53,Low,ORG\jasmine.clark,NULL,NULL,NULL,NULL,3/7/2025 0:00,NULL
46,53,HRAG01,HRSQLCL01;HRSQLFCI01;HRAG01;OpsDB; LEGALSQL01;LEGALSQL01;LoggingDB; FINANCESQLFCI01;FINANCESQL02;InventoryDB; MARKETINGSQL01;MARKETINGSQL01;InventoryDB,Database Files,Medium,Review database security and access permissions,N,53,Low,ORG\jasmine.clark,NULL,NULL,NULL,NULL,3/7/2025 0:00,NULL
46,55,LEGALSQL01,HRSQLCL01;HRSQLFCI01;HRAG01;OpsDB; LEGALSQL01;LEGALSQL01;LoggingDB; FINANCESQLFCI01;FINANCESQL02;InventoryDB; MARKETINGSQL01;MARKETINGSQL01;InventoryDB,Capacity Management,Medium,Review database security and access permissions,Y,55,Medium,ORG\jasmine.clark,NULL,Other,Other related note for object 55,mailto:example55@example.com,2/22/2025 0:00,3/7/2025 0:00
46,55,LEGALSQL01,HRSQLCL01;HRSQLFCI01;HRAG01;OpsDB; LEGALSQL01;LEGALSQL01;LoggingDB; FINANCESQLFCI01;FINANCESQL02;InventoryDB; MARKETINGSQL01;MARKETINGSQL01;InventoryDB,Database Files,Medium,Review database security and access permissions,Y,55,Medium,ORG\jasmine.clark,NULL,Other,Other related note for object 55,mailto:example55@example.com,2/22/2025 0:00,3/7/2025 0:00
46,55,LEGALSQL01,HRSQLCL01;HRSQLFCI01;HRAG01;OpsDB; LEGALSQL01;LEGALSQL01;LoggingDB; FINANCESQLFCI01;FINANCESQL02;InventoryDB; MARKETINGSQL01;MARKETINGSQL01;InventoryDB,Capacity Management,Medium,Review database security and access permissions,Y,55,Medium,ORG\jasmine.clark,NULL,Other,Other related note for object 55,mailto:example55@example.com,2/22/2025 0:00,3/7/2025 0:00
46,55,LEGALSQL01,HRSQLCL01;HRSQLFCI01;HRAG01;OpsDB; LEGALSQL01;LEGALSQL01;LoggingDB; FINANCESQLFCI01;FINANCESQL02;InventoryDB; MARKETINGSQL01;MARKETINGSQL01;InventoryDB,Database Files,Medium,Review database security and access permissions,Y,55,Medium,ORG\jasmine.clark,NULL,Other,Other related note for object 55,mailto:example55@example.com,2/22/2025 0:00,3/7/2025 0:00
46,62,FINANCESQLFCI01,HRSQLCL01;HRSQLFCI01;HRAG01;OpsDB; LEGALSQL01;LEGALSQL01;LoggingDB; FINANCESQLFCI01;FINANCESQL02;InventoryDB; MARKETINGSQL01;MARKETINGSQL01;InventoryDB,Capacity Management,Medium,Review database security and access permissions,N,62,High,ORG\charlie.stone,NULL,Org Policy,Org Policy related note for object 62,mailto:example62@example.com,3/1/2025 0:00,NULL
46,62,FINANCESQLFCI01,HRSQLCL01;HRSQLFCI01;HRAG01;OpsDB; LEGALSQL01;LEGALSQL01;LoggingDB; FINANCESQLFCI01;FINANCESQL02;InventoryDB; MARKETINGSQL01;MARKETINGSQL01;InventoryDB,Database Files,Medium,Review database security and access permissions,N,62,High,ORG\charlie.stone,NULL,Org Policy,Org Policy related note for object 62,mailto:example62@example.com,3/1/2025 0:00,NULL
46,63,FINANCESQL02,HRSQLCL01;HRSQLFCI01;HRAG01;OpsDB; LEGALSQL01;LEGALSQL01;LoggingDB; FINANCESQLFCI01;FINANCESQL02;InventoryDB; MARKETINGSQL01;MARKETINGSQL01;InventoryDB,Capacity Management,Medium,Review database security and access permissions,N,63,Low,ORG\jasmine.clark,NULL,Org Policy,Org Policy related note for object 63,mailto:example63@example.com,2/23/2025 0:00,NULL
46,63,FINANCESQL02,HRSQLCL01;HRSQLFCI01;HRAG01;OpsDB; LEGALSQL01;LEGALSQL01;LoggingDB; FINANCESQLFCI01;FINANCESQL02;InventoryDB; MARKETINGSQL01;MARKETINGSQL01;InventoryDB,Database Files,Medium,Review database security and access permissions,N,63,Low,ORG\jasmine.clark,NULL,Org Policy,Org Policy related note for object 63,mailto:example63@example.com,2/23/2025 0:00,NULL
46,131,MARKETINGSQL01,HRSQLCL01;HRSQLFCI01;HRAG01;OpsDB; LEGALSQL01;LEGALSQL01;LoggingDB; FINANCESQLFCI01;FINANCESQL02;InventoryDB; MARKETINGSQL01;MARKETINGSQL01;InventoryDB,Capacity Management,Medium,Review database security and access permissions,N,131,High,ORG\maria.lannister,NULL,NULL,NULL,NULL,3/7/2025 0:00,NULL
46,131,MARKETINGSQL01,HRSQLCL01;HRSQLFCI01;HRAG01;OpsDB; LEGALSQL01;LEGALSQL01;LoggingDB; FINANCESQLFCI01;FINANCESQL02;InventoryDB; MARKETINGSQL01;MARKETINGSQL01;InventoryDB,Database Files,Medium,Review database security and access permissions,N,131,High,ORG\maria.lannister,NULL,NULL,NULL,NULL,3/7/2025 0:00,NULL
46,131,MARKETINGSQL01,HRSQLCL01;HRSQLFCI01;HRAG01;OpsDB; LEGALSQL01;LEGALSQL01;LoggingDB; FINANCESQLFCI01;FINANCESQL02;InventoryDB; MARKETINGSQL01;MARKETINGSQL01;InventoryDB,Capacity Management,Medium,Review database security and access permissions,N,131,High,ORG\maria.lannister,NULL,NULL,NULL,NULL,3/7/2025 0:00,NULL
46,131,MARKETINGSQL01,HRSQLCL01;HRSQLFCI01;HRAG01;OpsDB; LEGALSQL01;LEGALSQL01;LoggingDB; FINANCESQLFCI01;FINANCESQL02;InventoryDB; MARKETINGSQL01;MARKETINGSQL01;InventoryDB,Database Files,Medium,Review database security and access permissions,N,131,High,ORG\maria.lannister,NULL,NULL,NULL,NULL,3/7/2025 0:00,NULL
47,96,PARTNERSQL01,PARTNERSQL01;PARTNERSQL01;LegalDB; WAREHOUSESQL01;WAREHOUSESQL01;FinanceDB; SUPPORTSQL01;SUPPORTSQL01;CloudDataDB; HRSQLCL01;HRSQLFCI01;HRAG01;InventoryDB; CHICAGOSQLFCI01;CHICAGOSQL03;OpsDB; ACCOUNTSQL01;ACCOUNTSQL01;LegalDB; HRSQLFCI01;TransactionLogFile; None;ErrorLog,Application Data Flow,Low,Consider changing or removing large index keys,Y,96,High,ORG\maria.lannister,Sample note for object 96,Org Policy,Org Policy related note for object 96,mailto:example96@example.com,3/14/2025 0:00,6/5/2025 0:00
47,96,PARTNERSQL01,PARTNERSQL01;PARTNERSQL01;LegalDB; WAREHOUSESQL01;WAREHOUSESQL01;FinanceDB; SUPPORTSQL01;SUPPORTSQL01;CloudDataDB; HRSQLCL01;HRSQLFCI01;HRAG01;InventoryDB; CHICAGOSQLFCI01;CHICAGOSQL03;OpsDB; ACCOUNTSQL01;ACCOUNTSQL01;LegalDB; HRSQLFCI01;TransactionLogFile; None;ErrorLog,Access Management,Low,Consider changing or removing large index keys,Y,96,High,ORG\maria.lannister,Sample note for object 96,Org Policy,Org Policy related note for object 96,mailto:example96@example.com,3/14/2025 0:00,6/5/2025 0:00
47,96,PARTNERSQL01,PARTNERSQL01;PARTNERSQL01;LegalDB; WAREHOUSESQL01;WAREHOUSESQL01;FinanceDB; SUPPORTSQL01;SUPPORTSQL01;CloudDataDB; HRSQLCL01;HRSQLFCI01;HRAG01;InventoryDB; CHICAGOSQLFCI01;CHICAGOSQL03;OpsDB; ACCOUNTSQL01;ACCOUNTSQL01;LegalDB; HRSQLFCI01;TransactionLogFile; None;ErrorLog,Application Data Flow,Low,Consider changing or removing large index keys,Y,96,High,ORG\maria.lannister,Sample note for object 96,Org Policy,Org Policy related note for object 96,mailto:example96@example.com,3/14/2025 0:00,6/5/2025 0:00
47,96,PARTNERSQL01,PARTNERSQL01;PARTNERSQL01;LegalDB; WAREHOUSESQL01;WAREHOUSESQL01;FinanceDB; SUPPORTSQL01;SUPPORTSQL01;CloudDataDB; HRSQLCL01;HRSQLFCI01;HRAG01;InventoryDB; CHICAGOSQLFCI01;CHICAGOSQL03;OpsDB; ACCOUNTSQL01;ACCOUNTSQL01;LegalDB; HRSQLFCI01;TransactionLogFile; None;ErrorLog,Access Management,Low,Consider changing or removing large index keys,Y,96,High,ORG\maria.lannister,Sample note for object 96,Org Policy,Org Policy related note for object 96,mailto:example96@example.com,3/14/2025 0:00,6/5/2025 0:00
47,337,WAREHOUSESQL01,PARTNERSQL01;PARTNERSQL01;LegalDB; WAREHOUSESQL01;WAREHOUSESQL01;FinanceDB; SUPPORTSQL01;SUPPORTSQL01;CloudDataDB; HRSQLCL01;HRSQLFCI01;HRAG01;InventoryDB; CHICAGOSQLFCI01;CHICAGOSQL03;OpsDB; ACCOUNTSQL01;ACCOUNTSQL01;LegalDB; HRSQLFCI01;TransactionLogFile; None;ErrorLog,Application Data Flow,Low,Consider changing or removing large index keys,N,337,Low,ORG\maria.lannister,Sample note for object 337,Other,Other related note for object 337,mailto:example337@example.com,2/8/2025 0:00,NULL
